,horizon,mse,rmse,mae,mape,coverage
1509,96 days 00:00:00.000000000,1005.5299187730595,31.71009174967899,27.17834570113901,0.20450029011721674,0.3898809523809524
547,96 days 00:00:00.000000000,1011.2534007561557,31.800210703015093,27.280802964509007,0.20557938548949328,0.3869047619047619
1025,96 days 00:00:00.000000000,1013.7705141052419,31.83976309750501,27.315376977737678,0.2059403244560616,0.3869047619047619
1990,96 days 00:00:00.000000000,1011.9179975918537,31.81065855325623,27.26595945761673,0.20543830827846185,0.3898809523809524
2954,97 days 00:00:00.000000000,1011.3980764121939,31.802485381054638,27.248954868355668,0.20532122026222022,0.3898809523809524
2473,97 days 00:00:00.000000000,1012.5560361747762,31.820685664749213,27.282766045865028,0.20548963730951067,0.3869047619047619
1991,97 days 00:00:00.000000000,1009.5446948966719,31.77333307817535,27.214928737347762,0.2050215309475632,0.3898809523809524
1026,97 days 00:00:00.000000000,1012.7305099410008,31.823427061537554,27.262427952837168,0.20532736346875238,0.3898809523809524
1510,97 days 00:00:00.000000000,1018.5955651500792,31.915443991116263,27.3411727666072,0.2057990351995569,0.3898809523809524
2474,98 days 00:00:00.000000000,1016.6967162838548,31.885681994962173,27.30928724451863,0.2055197020595591,0.3898809523809524
2955,98 days 00:00:00.000000000,1017.0392042741968,31.891052103594777,27.335062593143032,0.20565844483536136,0.3898809523809524
1511,98 days 00:00:00.000000000,1023.7666836829316,31.996354224863364,27.434908373377592,0.20621688196435317,0.3869047619047619
1992,98 days 00:00:00.000000000,1023.1316380875862,31.986428967416575,27.41383068211511,0.20610451687915485,0.3898809523809524
66,98 days 00:00:00.000000000,1022.7100185460343,31.979837687925095,27.392485632257678,0.20600439102107904,0.3898809523809524
1993,99 days 00:00:00.000000000,1015.4047755906738,31.865416607831662,27.279770919820024,0.2046922764509195,0.39285714285714285
548,99 days 00:00:00.000000000,1021.0960150888119,31.954593020234384,27.401149023527594,0.20583733922221967,0.3898809523809524
2475,99 days 00:00:00.000000000,1022.1725496249525,31.971433337042498,27.433971485904852,0.20599847848890024,0.3869047619047619
2956,99 days 00:00:00.000000000,1021.6942073977615,31.963951686200527,27.418536882821897,0.20589060624361616,0.3869047619047619
67,99 days 00:00:00.000000000,1020.3189318201725,31.942431526422226,27.375401116526447,0.20567340257368694,0.3898809523809524
2957,100 days 00:00:00.000000000,1012.3786702123716,31.81789858259611,27.256388776561867,0.20428307156573228,0.39285714285714285
1027,100 days 00:00:00.000000000,1017.2468301970908,31.894307175373648,27.33291335162586,0.20493251135391574,0.39285714285714285
2476,100 days 00:00:00.000000000,1018.7482913434181,31.917836570535574,27.390584339068795,0.2052201319231817,0.3898809523809524
68,100 days 00:00:00.000000000,1017.4095516557232,31.89685802168802,27.350267385605008,0.20501883780564636,0.39285714285714285
549,100 days 00:00:00.000000000,1022.6462403475082,31.97884050974188,27.434089191499293,0.2059756938203524,0.3898809523809524
1512,101 days 00:00:00.000000000,1030.3874278882145,32.099648407548244,27.575305762972665,0.2067720583009828,0.3869047619047619
550,101 days 00:00:00.000000000,1028.3604730252705,32.06806001343503,27.554748199967477,0.20646851800521926,0.3869047619047619
69,101 days 00:00:00.000000000,1025.01995190576,32.01593278206587,27.472380079678697,0.20594284231943685,0.3898809523809524
2958,101 days 00:00:00.000000000,1023.4804848444602,31.991881545861915,27.434051208551214,0.20551385667763786,0.39285714285714285
1028,101 days 00:00:00.000000000,1020.0820061387387,31.938722675441152,27.400176969458553,0.20477197881654333,0.39285714285714285
1994,102 days 00:00:00.000000000,1020.7203025264587,31.948713628665217,27.42927673859576,0.20490127492636437,0.39285714285714285
1029,102 days 00:00:00.000000000,1026.2714263096084,32.03547137642286,27.53315707849303,0.20573611530891975,0.3898809523809524
1513,102 days 00:00:00.000000000,1030.51882024883,32.10169497470235,27.5816048131464,0.20594690217879458,0.3898809523809524
551,102 days 00:00:00.000000000,1034.5022466570285,32.16367899754362,27.64055979752956,0.20676115139532694,0.3898809523809524
70,102 days 00:00:00.000000000,1034.2963544051843,32.16047814329234,27.628720957189195,0.20670960521485887,0.3898809523809524
1995,103 days 00:00:00.000000000,1031.412665246781,32.11561404125384,27.568991520743218,0.20628496788951778,0.39285714285714285
1030,103 days 00:00:00.000000000,1035.025033666546,32.171804948845285,27.61702780180312,0.20657570888565907,0.39285714285714285
2477,103 days 00:00:00.000000000,1026.4222575434392,32.03782541845559,27.514367957463545,0.20505559576163185,0.39285714285714285
552,103 days 00:00:00.000000000,1031.3394134988225,32.11447358277608,27.593754740501204,0.2059641780382338,0.3898809523809524
1031,104 days 00:00:00.000000000,1036.3176678550885,32.19188823065662,27.66238859660853,0.20660395571433482,0.3898809523809524
1996,104 days 00:00:00.000000000,1033.9514698044397,32.15511576412748,27.613259273813902,0.20607719901097743,0.39285714285714285
2959,104 days 00:00:00.000000000,1031.3031371729824,32.11390878066671,27.551210939487586,0.20565455105667846,0.3958333333333333
1514,104 days 00:00:00.000000000,1038.8996690748318,32.23196657163245,27.67594440348946,0.20636661291072564,0.39285714285714285
2478,104 days 00:00:00.000000000,1041.080198162012,32.26577440821794,27.738997618125616,0.20669761051090418,0.3898809523809524
2479,105 days 00:00:00.000000000,1043.1266592139714,32.29747140588519,27.80035274194441,0.2070053003132724,0.3869047619047619
2960,105 days 00:00:00.000000000,1042.0003742065576,32.28003057939316,27.764325475461526,0.20682023544959297,0.3898809523809524
1515,105 days 00:00:00.000000000,1048.8110335692427,32.385352145209765,27.86291671998767,0.20736061644051157,0.3869047619047619
1997,105 days 00:00:00.000000000,1045.8789490980485,32.34005177945837,27.80059311402746,0.20692496180244535,0.3898809523809524
71,105 days 00:00:00.000000000,1045.8036458885047,32.338887517793566,27.79627390825895,0.2068972901457514,0.3898809523809524
2961,106 days 00:00:00.000000000,1045.1893794265925,32.32938878832373,27.765092437633204,0.20670615340293538,0.3898809523809524
553,106 days 00:00:00.000000000,1039.1240249201066,32.235446715069834,27.706514267764685,0.2058034420775727,0.3898809523809524
72,106 days 00:00:00.000000000,1038.0106377271413,32.21817247652544,27.67068365491206,0.20563229022494572,0.39285714285714285
1998,106 days 00:00:00.000000000,1038.0764344128158,32.21919357173323,27.673599348404725,0.20564105479459743,0.39285714285714285
2962,107 days 00:00:00.000000000,1037.5039665384033,32.210308389371306,27.64423840562349,0.20545771115191386,0.39285714285714285
554,107 days 00:00:00.000000000,1042.492915585599,32.287658874337716,27.747455531674746,0.20644830575312542,0.3898809523809524
73,107 days 00:00:00.000000000,1040.6996126520103,32.259876203296415,27.699897063630704,0.2062040358226424,0.39285714285714285
2480,107 days 00:00:00.000000000,1040.0858840759654,32.250362541775644,27.689302936946916,0.2058889808980668,0.39285714285714285
1032,107 days 00:00:00.000000000,1035.9405656195772,32.186030597443626,27.651325443823485,0.20493456653518743,0.39285714285714285
555,108 days 00:00:00.000000000,1039.8391667026815,32.24653728236075,27.72110245183565,0.20569636860314672,0.3898809523809524
1516,108 days 00:00:00.000000000,1044.189699885798,32.313924241506136,27.773004397919095,0.20592753793262367,0.3898809523809524
74,108 days 00:00:00.000000000,1041.4260558635378,32.27113347658458,27.70875160699513,0.2053434859368307,0.39285714285714285
2963,108 days 00:00:00.000000000,1029.9417049207054,32.0927048551646,27.548068711353213,0.20337650291413406,0.3958333333333333
